v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63
0.0,0.0,0.0,0.0,-0.00044451986,0.008121242,0.006403311,0.008121242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303638,0.15616015,0.393513,0.18256912,-0.30162826,0.24945767,0.30162826,0.2603173,0.0013731727,0.0041763242,0.0025678533,0.0041763242,0.0,0.0,0.0,0.0,0.3231896,-0.07094559,0.34304154,0.20815754,-0.11970453,0.07160762,0.21422729,0.18918529,0.016779305,0.040853724,0.04691618,0.042305667,0.0,0.0,0.0,0.0,0.041506533,-0.027625402,0.041506533,0.027625402,0.006167096,-0.011803107,0.012101504,0.013522597,-0.0004709068,-0.001365404,0.0024294138,0.0017404296
0.0026902736,-4.8368593e-06,0.0026902736,0.0044829017,0.024507008,-0.023707911,0.031186756,0.050093208,-0.010691701,-0.00088615954,0.01454181,0.009374029,-0.009241493,-0.0027159431,0.009241493,0.0027655703,0.002993667,-0.002921044,0.002993667,0.002921044,0.37805468,0.0017356399,0.45309424,0.08032346,-0.24465944,-0.113986336,0.288681,0.1986856,-0.015926436,-0.004592878,0.015926436,0.009540436,0.0,0.0,0.0,0.0,0.1357741,-0.16068226,0.4618808,0.16717277,-0.15974653,-0.21350242,0.20373465,0.21350242,-0.00027287749,-0.00027287749,0.00027287749,0.00027287749,0.0,0.0,0.0,0.0,-1.3921902e-05,-0.00015203538,0.00015203538,0.00015203538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0013064902,-0.0051505207,0.0020406812,0.0068193623,0.032982644,-0.012160359,0.03804857,0.04164506,-0.00060880603,-0.0014395973,0.012413464,0.026034428,-0.0010502335,0.0009991883,0.0012667476,0.0017074626,0.022109158,-0.0018815809,0.022109158,0.014952271,0.046257034,-0.26499832,0.31098747,0.5049771,0.15452202,-0.17700866,0.27633098,0.26528662,0.0024579302,-0.0042389883,0.012709298,0.012945078,0.0,0.0,0.0,0.0,-0.004012331,-0.028095847,0.018352376,0.028095847,0.392218,0.048032697,0.44126436,0.07086936,-0.0036719686,0.005976089,0.011214386,0.010276252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06483589,0.0050858757,0.06857291,0.0057779504,-0.0032665732,0.00017988538,0.0035224478,0.0011708754
0.003389616,-0.0061160005,0.0034581688,0.014159889,0.026904661,-0.038199294,0.03781921,0.082166046,-0.0033835277,0.01393053,0.016923705,0.018182509,-0.0010703398,0.00070777483,0.0012393052,0.0009977188,2.2374372e-05,-0.00010001009,2.2374372e-05,0.00010001009,0.12390245,-0.22018057,0.3483812,0.42442468,0.189627,-0.14587885,0.2798589,0.26383835,-0.009751494,0.00081188214,0.011613216,0.006959058,0.0,0.0,0.0,0.0,-5.9004713e-05,-0.00064436626,0.00064436626,0.00064436626,0.4220399,0.032316655,0.4744985,0.04761892,-0.018305423,-0.004327821,0.02236142,0.019315002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060543016,-0.0081506,0.07685904,0.011832237,-0.0077832867,-0.00354923,0.008652232,0.0051563825
0.0,0.0,0.0,0.0,0.05357047,-6.542625e-05,0.057863757,0.01101838,-0.0014319161,-0.01032466,0.020621533,0.030050386,-0.011071169,-0.00025753843,0.011721349,0.016935676,0.011162162,0.006102553,0.011162162,0.006102553,0.06160285,-0.20369475,0.36374044,0.32418987,0.19681461,-0.17841938,0.35860232,0.23155877,-0.05130519,-0.01815626,0.06464292,0.08397995,0.08133932,0.028848829,0.08133932,0.028848829,-0.044458497,0.2915075,0.19831453,0.3051225,0.07674116,0.14392225,0.29403377,0.27009416,-0.08915112,-0.014631131,0.08964158,0.03290309,0.008189843,0.0007255143,0.008189843,0.0017093751,0.00805975,-0.0027220023,0.029006476,0.019519633,-0.025322795,-0.009312505,0.027967582,0.030060502,-0.0038493741,0.0006278398,0.005981651,0.014753243
0.0,0.0,0.0,0.0,0.059929088,0.021249738,0.059929088,0.021249738,-0.01921198,-0.01570124,0.044248402,0.016946146,-0.0059144474,-0.0012703463,0.005933498,0.0012703463,0.0,0.0,0.0,0.0,0.12520246,-0.120102055,0.39992276,0.29417345,-0.035173092,-0.20207468,0.41781846,0.2673993,-0.001610148,-0.0007280157,0.0029058459,0.0018387093,0.019115321,0.035155926,0.030093437,0.036782563,-0.14259544,-0.050678086,0.23715292,0.10679279,0.09712589,-0.041533116,0.54939,0.12172978,0.009132974,0.0063024405,0.009725633,0.0064010466,0.0009762203,-0.00046592587,0.0048420965,0.001527554,-0.021787575,-0.001076524,0.022298802,0.0029435067,0.004779203,-0.011272508,0.019965421,0.014082444,0.002055701,0.0012762178,0.0025949595,0.0013522261
0.0,0.0,0.0,0.0,0.034562472,-0.014280971,0.068166144,0.015757905,0.024055175,-0.019851407,0.065521605,0.02011456,-0.0023537413,0.00093175605,0.0035376507,0.0014687406,0.0,0.0,0.0,0.0,0.28012055,0.04213127,0.37839404,0.14825796,0.111557856,0.10423001,0.2908176,0.1979487,-7.117035e-05,-0.0067447084,0.0069470303,0.012431519,0.0,0.0,0.0,0.0,0.50274813,-0.05081446,0.50274813,0.05081446,-0.08924007,0.04283497,0.2508413,0.055706933,0.0023226393,-0.0020635768,0.0034727778,0.003357261,0.0,0.0,0.0,0.0,0.060710993,-0.014370764,0.060710993,0.014370764,-0.00041844373,-0.0061436733,0.028612511,0.009420076,0.003344187,-0.0021182566,0.0034260745,0.0022239476
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21089068,0.15850441,0.21089068,0.15850441,-0.21359685,0.16252136,0.21359685,0.16252136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4349954,-0.06279471,0.4349954,0.07485186,-0.39006105,0.059548445,0.39277852,0.08143258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05869467,0.013093592,0.05869467,0.013093592,-0.022710005,0.038373154,0.03359225,0.039984968,-0.0032488161,0.008844862,0.004709274,0.00905319
0.0024057617,-0.007897365,0.0060692052,0.008699199,0.012749481,-0.0135930935,0.02191784,0.021775082,-0.0140811745,-0.0072970493,0.019205768,0.008436705,-0.00041642622,-0.0019516044,0.00086238235,0.0020274397,0.015341715,0.012240921,0.017519807,0.017192518,0.03741309,-0.054713678,0.38070768,0.30488563,0.09506625,-0.08931402,0.28163832,0.20635085,0.0051910602,0.005456918,0.006417665,0.01731992,0.014463991,0.0036443374,0.07673533,0.048916645,-0.14910638,-0.08970743,0.48468897,0.15500523,0.25101033,0.030837042,0.44609517,0.20080324,-0.0075746193,-0.013987769,0.02292584,0.018408833,-0.00033844434,-0.0010686349,0.0007635959,0.0011257668,0.02758454,0.012929706,0.07871874,0.015956951,-0.010940401,-0.012274851,0.06695939,0.027035585,-0.0068256846,-0.00067485555,0.013292371,0.0026065724
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06374004,-0.0013929977,0.0660016,0.0023310955,-0.002363546,0.00021800102,0.0026268098,0.001384412,9.124974e-05,9.124974e-05,9.124974e-05,9.124974e-05,-0.0022815478,0.013996872,0.0069030398,0.013996872,0.39449543,-0.03627797,0.4449399,0.04028851,0.0002678764,-0.0064175604,0.011148999,0.008457526,0.037932348,0.009180813,0.043928273,0.053476784,-0.044483475,0.3610592,0.2591537,0.50097585,0.17105809,0.17398228,0.22207963,0.2517253,0.0016720117,0.0038723862,0.012019849,0.012217963,-1.4720272e-05,0.0042556794,0.0010744067,0.00566606,0.031221338,-0.0065812985,0.036772303,0.04492239,-0.00038403537,0.0012404539,0.010908392,0.02129574,-0.0010257226,-0.0008808388,0.0012559551,0.0017145908
