v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63
0.0012389368,-0.00077165285,0.0012389368,0.00077165285,0.046242177,-0.010719928,0.051126588,0.014904471,0.019671988,0.0035091778,0.027869023,0.015597444,0.00036136323,0.0022285294,0.0007492922,0.0028209756,0.0,0.0,0.0,0.0,0.31351882,0.16492173,0.31351882,0.2085927,0.16243172,0.05891067,0.26152372,0.20259507,0.0075645307,-0.0022269832,0.008105414,0.0058934763,0.0,0.0,0.0,0.0,0.4315692,-0.14124435,0.4315692,0.14160326,-0.12853684,-0.1874892,0.17507078,0.28170612,0.027096367,-0.02595223,0.041043673,0.06254018,0.0,0.0,0.0,0.0,0.046025887,0.0046514273,0.046025887,0.007444302,0.010753292,0.013224266,0.016793156,0.023130238,0.003909085,0.00274422,0.004919293,0.007706731
0.0051116315,-0.003107999,0.005348301,0.0033224814,0.03893289,-0.027577035,0.06051093,0.042507477,0.00035593132,0.017944325,0.0073444825,0.021015251,0.0006301968,0.0007742174,0.00079749135,0.0016019908,0.0,0.0,0.0,0.0,0.4307439,0.09995196,0.4307439,0.18498881,0.0049745934,0.008315184,0.09453641,0.09164867,0.009946683,-0.005273654,0.0108807385,0.013065125,0.0,0.0,0.0,0.0,0.378675,-0.14143422,0.378675,0.14853679,-0.08222395,-0.13859196,0.24813461,0.36588946,0.029414529,0.0042302897,0.03376581,0.030529736,0.0,0.0,0.0,0.0,0.036083724,-0.0060661836,0.036083724,0.0060661836,0.01555431,-0.022487612,0.029492185,0.02597384,0.0021590944,-0.002188935,0.0027900485,0.0025775936
0.0,0.0,0.0,0.0,0.067640595,-0.0078433305,0.068108335,0.013988568,-0.035163637,-0.0020467273,0.04553605,0.04231745,0.0093511045,0.00031453875,0.009780928,0.0047498955,0.0,0.0,0.0,0.0,0.44177395,0.015639894,0.44177395,0.08353718,0.0014556738,-0.030458624,0.11026292,0.17942241,0.03508092,0.0029135668,0.04431999,0.04662067,0.0,0.0,0.0,0.0,0.21703058,-0.17628321,0.2381677,0.18844023,0.16609761,-0.13162364,0.399429,0.39187428,0.014920312,-0.0057753855,0.01713021,0.01849894,0.0,0.0,0.0,0.0,0.0060318667,-0.00018045129,0.0060318667,0.002418016,0.056457985,-0.010720159,0.06340015,0.016320346,0.0026807138,-0.0007598335,0.0026881185,0.0014437942
0.0,0.0,0.0,0.0,0.058892414,0.023693375,0.058892414,0.026132662,0.017938193,0.008711624,0.036317177,0.023635507,0.0012243108,-9.987093e-05,0.0015154276,0.0014582811,0.0,0.0,0.0,0.0,0.41539738,0.029859142,0.41539738,0.10017818,-0.014348821,0.06375513,0.27039155,0.42192793,0.024911098,0.00057387893,0.026140958,0.025319174,0.0,0.0,0.0,0.0,0.27648702,-0.11401849,0.29231733,0.15968989,0.19082743,-0.10936823,0.2614425,0.23132706,0.009733868,-0.0015010865,0.010674775,0.017829582,0.0,0.0,0.0,0.0,0.04342361,-0.0063923663,0.04342361,0.0063923663,0.017718544,-0.009691635,0.023567222,0.01241444,0.0021986105,-0.0012915378,0.0021986105,0.0017361611
0.0,0.0,0.0,0.0,0.037807994,-0.015241105,0.058384184,0.017269026,0.012171747,-0.032294106,0.046293337,0.03237386,0.004040491,-0.0012566701,0.0062323106,0.0027647065,0.0,0.0,0.0,0.0,0.26643965,-0.0065940125,0.34353393,0.35520756,0.24849853,0.05570366,0.2897045,0.19416288,0.020785902,-0.012778919,0.021299414,0.015031155,0.0,0.0,0.0,0.0,0.46083438,-0.121507175,0.46083438,0.121507175,0.038005237,-0.042710934,0.12628016,0.087014094,0.009315868,-0.0014399934,0.0101211,0.008321659,0.0,0.0,0.0,0.0,0.029396277,-0.007973552,0.029396277,0.007973552,0.036507547,-0.020291803,0.04085999,0.023945045,-0.00064004824,-0.00461952,0.0016533982,0.005162208
-0.0004078987,0.0001736403,0.0005649325,0.00059238356,-0.004008119,0.02225659,0.012751372,0.023345603,0.01088387,0.022959556,0.016528245,0.024036141,-0.00076139276,-0.0017663982,0.0029794192,0.0063484567,-0.01616789,-0.032659404,0.016393295,0.039994445,0.1420377,-0.1205844,0.4348496,0.24905239,-0.053092238,-0.13115188,0.39672914,0.36609253,-0.0070914603,-0.017994482,0.053707756,0.043700647,0.0024267132,0.0045930725,0.0024267132,0.0045930725,0.082095884,-0.07280429,0.35821322,0.28957346,-0.07197178,-0.08152424,0.32070392,0.21982466,-0.020084448,-0.01934055,0.0401865,0.019896312,-0.0007662062,-0.00084031676,0.002322614,0.0052145678,0.0023721834,0.0016125668,0.011279203,0.014308669,-0.0028303906,-0.004646717,0.025392028,0.022174368,0.0,0.0,0.0,0.0
0.00014890223,-0.0024495972,0.0012118028,0.0048484844,0.0079494,-0.022864928,0.011716805,0.04616369,0.004339721,-0.02641503,0.016347505,0.08015713,-5.082257e-06,0.0044061816,0.004683114,0.011501062,0.0,0.0,0.0,0.0,0.18666963,0.15618016,0.23945022,0.23741063,-0.16213474,0.34148028,0.18522201,0.37199453,0.006908335,-0.017358968,0.0076329126,0.02015484,-0.00079168373,0.0016078441,0.00079168373,0.0016078441,0.4370257,-0.024651237,0.4370257,0.034161866,-0.15122491,0.07988173,0.22092387,0.16084568,-0.03521863,0.013761826,0.03521863,0.013761826,-0.0032995052,0.011973034,0.0036411374,0.01233444,0.04624324,0.029526226,0.06490891,0.040849317,-0.0062924814,0.0005336064,0.0075440556,0.010423718,-0.008459804,0.0061288346,0.00871691,0.0065098056
0.003653546,0.006778741,0.009621554,0.009854061,0.011761299,-0.037777755,0.074949734,0.043689646,0.008467374,-0.0024751222,0.01605511,0.0074519613,-0.000965523,0.0013832514,0.0011332419,0.001386765,-0.026083173,-0.015920317,0.08012191,0.021220064,0.3596793,0.07868516,0.4371133,0.121984944,-0.06323662,-0.1284316,0.22984134,0.20860301,0.011500919,-0.0063468255,0.020164123,0.012675444,-0.0018232735,-0.0075546214,0.06905495,0.010476659,0.19456276,-0.108248025,0.41161713,0.21112879,-0.23772387,-0.23540947,0.26846984,0.23540947,0.06739996,-0.03544494,0.07305855,0.03797164,0.004060118,-0.0010685246,0.0043116966,0.0013827088,-0.008205497,0.005816396,0.04056469,0.028466426,-0.003475403,0.0070629045,0.008415151,0.010956426,0.0014156513,-0.0014972659,0.0014343243,0.001515939
-0.0006484437,-0.0048973532,0.0078000147,0.0077315997,0.008038925,-0.027431212,0.043280274,0.03318654,5.1205585e-05,-0.0029477566,0.016851474,0.0136727085,-0.0016382942,0.0017810828,0.0016382942,0.001805952,-0.0028805053,-0.005263938,0.086940855,0.04059313,0.28444675,-0.01602675,0.4899199,0.17008494,-0.019058935,-0.10520815,0.18502212,0.19142976,-0.011518622,0.003036121,0.012012588,0.009583904,0.015382763,-0.0131127145,0.059289664,0.0131127145,0.18429874,-0.098445065,0.41194913,0.20944503,-0.18206343,-0.24898286,0.35455048,0.24898286,0.03856803,-0.031572565,0.050610345,0.03848651,0.0013838243,-0.0011376593,0.0013838243,0.0011376593,-0.0006479947,0.00040759606,0.035493053,0.029278943,-0.005091608,0.010122656,0.010491089,0.021498552,0.0014881886,-0.00011652337,0.0015113438,0.0026230775
0.0,0.0,0.0,0.0,0.006099394,0.0037073556,0.041152433,0.00901237,0.0003829368,0.033605132,0.07192704,0.034572486,0.006538735,0.0054913308,0.0067911292,0.005868588,0.018480254,-0.0019552973,0.018480254,0.012302824,0.1391413,0.10150483,0.37272775,0.44729614,0.032534216,0.09836515,0.26208913,0.41344628,-0.00010963324,-0.0102568045,0.01751832,0.025553325,0.018518064,0.004052594,0.018966429,0.036597285,0.21978281,-0.032913357,0.25498417,0.41181183,-0.1259417,-0.14873977,0.1322221,0.1590968,-0.0090697035,-0.009980825,0.010430311,0.017080508,2.038565e-05,2.038565e-05,2.038565e-05,2.038565e-05,0.013729336,-0.008979542,0.022269415,0.017391082,-0.0026181182,-0.013980109,0.015771499,0.024899056,-0.002792407,-0.003561801,0.002792407,0.003561801
